Filter1;Start1;End1;Filter2;Start2;End2;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;SDH;2023-12-06T08:00:00Z;2023-12-06T12:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;CA_Spectrum;2023-12-06T08:00:00Z;2023-12-06T14:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;StruxureWare;2023-12-06T09:00:00Z;2023-12-06T11:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;C-NMS;2023-12-06T09:00:00Z;2023-12-06T12:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;SCOM;2023-12-06T09:00:00Z;2023-12-06T13:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;Impact;2023-12-06T09:00:00Z;2023-12-06T13:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;Zabbix;2023-12-06T09:00:00Z;2023-12-06T14:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;NFM-P;2023-12-06T10:00:00Z;2023-12-06T13:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;HA;2023-12-06T11:00:00Z;2023-12-06T13:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;local6;2023-12-06T11:00:00Z;2023-12-06T13:00:00Z;;;
EMMA;2023-12-06T08:00:00Z;2023-12-06T11:00:00Z;DICA;2023-12-06T11:00:00Z;2023-12-06T15:00:00Z;;;
EMMA;2023-12-06T18:00:00Z;2023-12-06T20:00:00Z;Zabbix;2023-12-06T16:00:00Z;2023-12-06T19:00:00Z;;;
EMMA;2023-12-06T18:00:00Z;2023-12-06T20:00:00Z;LucentOMS;2023-12-06T16:00:00Z;2023-12-06T20:00:00Z;;;
EMMA;2023-12-06T18:00:00Z;2023-12-06T20:00:00Z;EML;2023-12-06T16:00:00Z;2023-12-06T20:00:00Z;;;
EMMA;2023-12-06T18:00:00Z;2023-12-06T20:00:00Z;SolMan;2023-12-06T17:00:00Z;2023-12-06T19:00:00Z;;;
EMMA;2023-12-06T18:00:00Z;2023-12-06T20:00:00Z;SCOM;2023-12-06T18:00:00Z;2023-12-06T20:00:00Z;;;
EMMA;2023-12-06T18:00:00Z;2023-12-06T20:00:00Z;SDH;2023-12-06T18:00:00Z;2023-12-06T20:00:00Z;;;
EMMA;2023-12-08T02:00:00Z;2023-12-08T04:00:00Z;Zabbix;2023-12-07T23:00:00Z;2023-12-08T03:00:00Z;;;
EMMA;2023-12-08T02:00:00Z;2023-12-08T04:00:00Z;SCOM;2023-12-08T00:00:00Z;2023-12-08T02:00:00Z;;;
EMMA;2023-12-08T02:00:00Z;2023-12-08T04:00:00Z;HA;2023-12-08T00:00:00Z;2023-12-08T02:00:00Z;;;
EMMA;2023-12-08T02:00:00Z;2023-12-08T04:00:00Z;local6;2023-12-08T00:00:00Z;2023-12-08T02:00:00Z;;;
EMMA;2023-12-08T02:00:00Z;2023-12-08T04:00:00Z;C-NMS;2023-12-08T01:00:00Z;2023-12-08T06:00:00Z;;;
EMMA;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;SCOM;2023-12-11T22:00:00Z;2023-12-12T01:00:00Z;;;
EMMA;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;Zabbix;2023-12-11T23:00:00Z;2023-12-12T02:00:00Z;;;
EMMA;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;HA;2023-12-12T00:00:00Z;2023-12-12T02:00:00Z;;;
EMMA;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;DICA;2023-12-12T00:00:00Z;2023-12-12T02:00:00Z;;;
EMMA;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;C-NMS;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;;;
EMMA;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;UNEM;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;;;
EMMA;2023-12-12T01:00:00Z;2023-12-12T03:00:00Z;ADVA;2023-12-12T01:00:00Z;2023-12-12T04:00:00Z;;;
EMMA;2023-12-12T05:00:00Z;2023-12-12T07:00:00Z;HA;2023-12-12T05:00:00Z;2023-12-12T07:00:00Z;;;
EMMA;2023-12-12T05:00:00Z;2023-12-12T07:00:00Z;DICA;2023-12-12T06:00:00Z;2023-12-12T08:00:00Z;;;
EMMA;2023-12-14T02:00:00Z;2023-12-14T05:00:00Z;SCOM;2023-12-14T00:00:00Z;2023-12-14T02:00:00Z;;;
EMMA;2023-12-14T02:00:00Z;2023-12-14T05:00:00Z;HA;2023-12-14T00:00:00Z;2023-12-14T02:00:00Z;;;
EMMA;2023-12-14T02:00:00Z;2023-12-14T05:00:00Z;Zabbix;2023-12-14T00:00:00Z;2023-12-14T03:00:00Z;;;
EMMA;2023-12-14T02:00:00Z;2023-12-14T05:00:00Z;C-NMS;2023-12-14T01:00:00Z;2023-12-14T04:00:00Z;;;
EMMA;2023-12-14T02:00:00Z;2023-12-14T05:00:00Z;LucentOMS;2023-12-14T03:00:00Z;2023-12-14T05:00:00Z;;;
EMMA;2023-12-14T02:00:00Z;2023-12-14T05:00:00Z;SkyWalker;2023-12-14T04:00:00Z;2023-12-14T06:00:00Z;;;
EMMA;2023-12-14T02:00:00Z;2023-12-14T05:00:00Z;HA;2023-12-14T05:00:00Z;2023-12-14T07:00:00Z;;;
EMMA;2023-12-20T01:00:00Z;2023-12-20T03:00:00Z;CA_Spectrum;2023-12-19T23:00:00Z;2023-12-20T01:00:00Z;;;
EMMA;2023-12-20T01:00:00Z;2023-12-20T03:00:00Z;Zabbix;2023-12-19T23:00:00Z;2023-12-20T04:00:00Z;;;
EMMA;2023-12-20T01:00:00Z;2023-12-20T03:00:00Z;HA;2023-12-20T00:00:00Z;2023-12-20T02:00:00Z;;;
EMMA;2023-12-20T01:00:00Z;2023-12-20T03:00:00Z;SCOM;2023-12-20T00:00:00Z;2023-12-20T03:00:00Z;;;
EMMA;2023-12-20T01:00:00Z;2023-12-20T03:00:00Z;C-NMS;2023-12-20T01:00:00Z;2023-12-20T04:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;UNEM;2023-12-21T04:00:00Z;2023-12-21T06:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;LucentOMS;2023-12-21T05:00:00Z;2023-12-21T07:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;HA;2023-12-21T05:00:00Z;2023-12-21T07:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;Impact;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;C-NMS;2023-12-21T07:00:00Z;2023-12-21T09:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;UNEM;2023-12-21T07:00:00Z;2023-12-21T09:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;Zabbix;2023-12-21T07:00:00Z;2023-12-21T13:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;SCOM;2023-12-21T08:00:00Z;2023-12-21T10:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;DICA;2023-12-21T08:00:00Z;2023-12-21T10:00:00Z;;;
EMMA;2023-12-21T06:00:00Z;2023-12-21T08:00:00Z;StruxureWare;2023-12-21T08:00:00Z;2023-12-21T10:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;Zabbix;2023-12-21T07:00:00Z;2023-12-21T13:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;SCOM;2023-12-21T08:00:00Z;2023-12-21T10:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;DICA;2023-12-21T08:00:00Z;2023-12-21T10:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;StruxureWare;2023-12-21T08:00:00Z;2023-12-21T10:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;LucentOMS;2023-12-21T09:00:00Z;2023-12-21T12:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;MileStone;2023-12-21T09:00:00Z;2023-12-21T12:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;EML;2023-12-21T09:00:00Z;2023-12-21T12:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;CA_Spectrum;2023-12-21T09:00:00Z;2023-12-21T13:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;NFM-P;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;Impact;2023-12-21T10:00:00Z;2023-12-21T13:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;NetAct;2023-12-21T11:00:00Z;2023-12-21T13:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;ADVA;2023-12-21T11:00:00Z;2023-12-21T14:00:00Z;;;
EMMA;2023-12-21T10:00:00Z;2023-12-21T12:00:00Z;SCOM;2023-12-21T12:00:00Z;2023-12-21T14:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;Zabbix;2023-12-22T07:00:00Z;2023-12-22T10:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;SCOM;2023-12-22T08:00:00Z;2023-12-22T10:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;NetAct;2023-12-22T08:00:00Z;2023-12-22T10:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;StruxureWare;2023-12-22T08:00:00Z;2023-12-22T10:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;Impact;2023-12-22T09:00:00Z;2023-12-22T11:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;CA_Spectrum;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;EML;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;LucentOMS;2023-12-22T10:00:00Z;2023-12-22T13:00:00Z;;;
EMMA;2023-12-22T10:00:00Z;2023-12-22T12:00:00Z;Stonebranch;2023-12-22T11:00:00Z;2023-12-22T13:00:00Z;;;
EMMA;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;LucentOMS;2023-12-23T21:00:00Z;2023-12-24T02:00:00Z;;;
EMMA;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;EML;2023-12-23T21:00:00Z;2023-12-24T02:00:00Z;;;
EMMA;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;DICA;2023-12-23T23:00:00Z;2023-12-24T01:00:00Z;;;
EMMA;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;SCOM;2023-12-23T23:00:00Z;2023-12-24T03:00:00Z;;;
EMMA;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;Zabbix;2023-12-23T23:00:00Z;2023-12-24T03:00:00Z;;;
EMMA;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;HA;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;;;
EMMA;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;SDH;2023-12-24T00:00:00Z;2023-12-24T02:00:00Z;;;
EMMA;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;Stonebranch;2023-12-24T20:00:00Z;2023-12-25T00:00:00Z;;;
EMMA;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;Impact;2023-12-24T22:00:00Z;2023-12-25T00:00:00Z;;;
EMMA;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;HA;2023-12-24T22:00:00Z;2023-12-25T04:00:00Z;;;
EMMA;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;CA_Spectrum;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;;;
EMMA;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;Zabbix;2023-12-24T23:00:00Z;2023-12-25T04:00:00Z;;;
EMMA;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;SCOM;2023-12-25T00:00:00Z;2023-12-25T03:00:00Z;;;
EMMA;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;Stonebranch;2023-12-25T01:00:00Z;2023-12-25T03:00:00Z;;;
EMMA;2023-12-24T23:00:00Z;2023-12-25T01:00:00Z;C-NMS;2023-12-25T01:00:00Z;2023-12-25T04:00:00Z;;;
EMMA;2023-12-26T05:00:00Z;2023-12-26T07:00:00Z;C-NMS;2023-12-26T04:00:00Z;2023-12-26T06:00:00Z;;;
EMMA;2023-12-26T05:00:00Z;2023-12-26T07:00:00Z;NetAct;2023-12-26T04:00:00Z;2023-12-26T06:00:00Z;;;
EMMA;2023-12-26T05:00:00Z;2023-12-26T07:00:00Z;CA_Spectrum;2023-12-26T06:00:00Z;2023-12-26T08:00:00Z;;;
EMMA;2023-12-27T00:00:00Z;2023-12-27T03:00:00Z;Zabbix;2023-12-26T22:00:00Z;2023-12-27T02:00:00Z;;;
EMMA;2023-12-27T00:00:00Z;2023-12-27T03:00:00Z;SCOM;2023-12-27T00:00:00Z;2023-12-27T02:00:00Z;;;
EMMA;2023-12-27T00:00:00Z;2023-12-27T03:00:00Z;HA;2023-12-27T00:00:00Z;2023-12-27T02:00:00Z;;;
EMMA;2023-12-27T00:00:00Z;2023-12-27T03:00:00Z;C-NMS;2023-12-27T01:00:00Z;2023-12-27T06:00:00Z;;;
EMMA;2023-12-27T00:00:00Z;2023-12-27T03:00:00Z;Stonebranch;2023-12-27T02:00:00Z;2023-12-27T04:00:00Z;;;
EMMA;2023-12-27T00:00:00Z;2023-12-27T03:00:00Z;CA_Spectrum;2023-12-27T03:00:00Z;2023-12-27T06:00:00Z;;;
EMMA;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;Zabbix;2023-12-29T23:00:00Z;2023-12-30T03:00:00Z;;;
EMMA;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;HA;2023-12-30T00:00:00Z;2023-12-30T02:00:00Z;;;
EMMA;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;SCADA;2023-12-30T00:00:00Z;2023-12-30T02:00:00Z;;;
EMMA;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;SCOM;2023-12-30T00:00:00Z;2023-12-30T03:00:00Z;;;
EMMA;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;Stonebranch;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;;;
EMMA;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;CA_Spectrum;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;;;
EMMA;2023-12-30T01:00:00Z;2023-12-30T03:00:00Z;C-NMS;2023-12-30T01:00:00Z;2023-12-30T04:00:00Z;;;
EMMA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;SCOM;2024-01-01T20:00:00Z;2024-01-02T02:00:00Z;;;
EMMA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;Zabbix;2024-01-01T21:00:00Z;2024-01-02T02:00:00Z;;;
EMMA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;HA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;;;
EMMA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;StruxureWare;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;;;
EMMA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;C-NMS;2024-01-02T01:00:00Z;2024-01-02T03:00:00Z;;;
EMMA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;EML;2024-01-02T01:00:00Z;2024-01-02T03:00:00Z;;;
EMMA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;SDH;2024-01-02T01:00:00Z;2024-01-02T03:00:00Z;;;
EMMA;2024-01-02T00:00:00Z;2024-01-02T02:00:00Z;LucentOMS;2024-01-02T01:00:00Z;2024-01-02T10:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;StruxureWare;2024-01-09T08:00:00Z;2024-01-09T10:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;SCOM;2024-01-09T08:00:00Z;2024-01-09T12:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;SkyWalker;2024-01-09T09:00:00Z;2024-01-09T11:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;LucentOMS;2024-01-09T09:00:00Z;2024-01-09T13:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;NetAct;2024-01-09T09:00:00Z;2024-01-09T13:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;EML;2024-01-09T09:00:00Z;2024-01-09T13:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;MileStone;2024-01-09T09:00:00Z;2024-01-09T14:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;Impact;2024-01-09T09:00:00Z;2024-01-09T14:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;CA_Spectrum;2024-01-09T09:00:00Z;2024-01-09T15:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;UNEM;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;NFM-P;2024-01-09T10:00:00Z;2024-01-09T13:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;SDH;2024-01-09T10:00:00Z;2024-01-09T13:00:00Z;;;
EMMA;2024-01-09T10:00:00Z;2024-01-09T12:00:00Z;Zabbix;2024-01-09T10:00:00Z;2024-01-09T15:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;MileStone;2024-01-18T07:00:00Z;2024-01-18T12:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;CA_Spectrum;2024-01-18T07:00:00Z;2024-01-18T13:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;HA;2024-01-18T08:00:00Z;2024-01-18T10:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;StruxureWare;2024-01-18T08:00:00Z;2024-01-18T10:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;SCOM;2024-01-18T08:00:00Z;2024-01-18T12:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;LucentOMS;2024-01-18T08:00:00Z;2024-01-18T13:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;Zabbix;2024-01-18T08:00:00Z;2024-01-18T13:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;local6;2024-01-18T08:00:00Z;2024-01-18T13:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;EML;2024-01-18T08:00:00Z;2024-01-18T13:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;PEM;2024-01-18T08:00:00Z;2024-01-18T13:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;SCADA;2024-01-18T09:00:00Z;2024-01-18T11:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;Impact;2024-01-18T09:00:00Z;2024-01-18T13:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;DICA;2024-01-18T10:00:00Z;2024-01-18T12:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;NetAct;2024-01-18T10:00:00Z;2024-01-18T14:00:00Z;;;
EMMA;2024-01-18T09:00:00Z;2024-01-18T12:00:00Z;NFM-P;2024-01-18T12:00:00Z;2024-01-18T17:00:00Z;;;
EMMA;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;NetAct;2024-01-19T14:00:00Z;2024-01-19T20:00:00Z;;;
EMMA;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;NFM-P;2024-01-19T16:00:00Z;2024-01-19T18:00:00Z;;;
EMMA;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;SDH;2024-01-19T16:00:00Z;2024-01-19T18:00:00Z;;;
EMMA;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;EML;2024-01-19T16:00:00Z;2024-01-19T19:00:00Z;;;
EMMA;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;LucentOMS;2024-01-19T17:00:00Z;2024-01-19T19:00:00Z;;;
EMMA;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;SCOM;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;;;
EMMA;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;Zabbix;2024-01-19T19:00:00Z;2024-01-19T21:00:00Z;;;
EMMA;2024-01-19T18:00:00Z;2024-01-19T20:00:00Z;MileStone;2024-01-19T19:00:00Z;2024-01-19T23:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;Zabbix;2024-01-19T19:00:00Z;2024-01-19T21:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;MileStone;2024-01-19T19:00:00Z;2024-01-19T23:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;LucentOMS;2024-01-19T21:00:00Z;2024-01-20T00:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;EML;2024-01-19T22:00:00Z;2024-01-20T00:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;SDH;2024-01-19T22:00:00Z;2024-01-20T00:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;CA_Spectrum;2024-01-19T23:00:00Z;2024-01-20T01:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;Zabbix;2024-01-19T23:00:00Z;2024-01-20T03:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;SCOM;2024-01-19T23:00:00Z;2024-01-20T05:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;HA;2024-01-20T00:00:00Z;2024-01-20T02:00:00Z;;;
EMMA;2024-01-19T21:00:00Z;2024-01-20T01:00:00Z;C-NMS;2024-01-20T01:00:00Z;2024-01-20T06:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;SCOM;2024-01-22T23:00:00Z;2024-01-23T02:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;HA;2024-01-23T00:00:00Z;2024-01-23T02:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;SCADA;2024-01-23T01:00:00Z;2024-01-23T03:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;EML;2024-01-23T02:00:00Z;2024-01-23T04:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;SDH;2024-01-23T02:00:00Z;2024-01-23T04:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;C-NMS;2024-01-23T02:00:00Z;2024-01-23T06:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;LucentOMS;2024-01-23T03:00:00Z;2024-01-23T05:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;Zabbix;2024-01-23T03:00:00Z;2024-01-23T05:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;SCOM;2024-01-23T04:00:00Z;2024-01-23T06:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;HA;2024-01-23T05:00:00Z;2024-01-23T07:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;DICA;2024-01-23T05:00:00Z;2024-01-23T07:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;SCADA;2024-01-23T06:00:00Z;2024-01-23T08:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;CA_Spectrum;2024-01-23T06:00:00Z;2024-01-23T14:00:00Z;;;
EMMA;2024-01-23T02:00:00Z;2024-01-23T07:00:00Z;MileStone;2024-01-23T07:00:00Z;2024-01-23T16:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;NetAct;2024-01-24T09:00:00Z;2024-01-24T15:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;SCADA;2024-01-24T12:00:00Z;2024-01-24T16:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;C-NMS;2024-01-24T14:00:00Z;2024-01-24T17:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;LucentOMS;2024-01-24T15:00:00Z;2024-01-24T17:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;EML;2024-01-24T15:00:00Z;2024-01-24T18:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;SDH;2024-01-24T16:00:00Z;2024-01-24T18:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;Zabbix;2024-01-24T16:00:00Z;2024-01-24T19:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;SCOM;2024-01-24T16:00:00Z;2024-01-24T21:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;CA_Spectrum;2024-01-24T17:00:00Z;2024-01-24T19:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;NFM-P;2024-01-24T18:00:00Z;2024-01-24T20:00:00Z;;;
EMMA;2024-01-24T15:00:00Z;2024-01-24T20:00:00Z;DICA;2024-01-24T19:00:00Z;2024-01-24T21:00:00Z;;;
EMMA;2024-01-25T01:00:00Z;2024-01-25T03:00:00Z;Zabbix;2024-01-24T23:00:00Z;2024-01-25T01:00:00Z;;;
EMMA;2024-01-25T01:00:00Z;2024-01-25T03:00:00Z;SCOM;2024-01-24T23:00:00Z;2024-01-25T02:00:00Z;;;
EMMA;2024-01-25T01:00:00Z;2024-01-25T03:00:00Z;HA;2024-01-25T00:00:00Z;2024-01-25T02:00:00Z;;;
EMMA;2024-01-25T01:00:00Z;2024-01-25T03:00:00Z;NetAct;2024-01-25T00:00:00Z;2024-01-25T02:00:00Z;;;
EMMA;2024-01-25T01:00:00Z;2024-01-25T03:00:00Z;NFM-P;2024-01-25T00:00:00Z;2024-01-25T02:00:00Z;;;
